Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB,MB
7.6Mb/parser-3-A,3.0891368223859038e-2,3.0790801749804766e-2,3.0971037178201162e-2,3.315149659430317e-4,2.653533574843944e-4,4096
7.6Mb/parser-3-A,3.0764585877595823e-2,3.0649020666414555e-2,3.1047683012636308e-2,6.442275071828779e-4,3.1888128367326063e-4,4096
7.6Mb/parser-4,0.17656908757311102,0.17312350581828143,0.18229812809685822,1.1690210482832284e-2,7.4183003339658715e-3,4096
7.6Mb/validate,6.600118321565756e-3,6.535114684745057e-3,6.699865032492341e-3,3.584040931061989e-4,2.552360932966941e-4,4096
7.6Mb/validateEx,1.313370262288184e-2,1.308450526175616e-2,1.3204971887581213e-2,2.5169390313421183e-4,1.8042199071397605e-4,4096
7.6Mb/validateEx,1.2533159014682122e-2,1.2513539257858449e-2,1.255866100435152e-2,9.572681122260601e-5,7.267037420950368e-5,4096
16Kb/parser-1,5.403686685360772e-4,5.394518260048934e-4,5.413038538430219e-4,4.560447242497752e-6,4.000860207006447e-6,8192
16Kb/parser-3,5.596377187707465e-4,5.589363316324585e-4,5.607285860507541e-4,4.259191965632301e-6,2.859484030479844e-6,8192
16Kb/parser-3-A,5.966131927760788e-5,5.9465725380014234e-5,5.995118206757263e-5,1.1314496773183918e-6,9.403729508510034e-7,8192
16Kb/parser-3-A,5.842641633943942e-5,5.8268732392607266e-5,5.858938065493572e-5,8.20433970973076e-7,7.010224191094911e-7,8192
16Kb/parser-4,4.909996529122143e-4,4.900049198879148e-4,4.919639486486044e-4,5.002346350339036e-6,4.387953446823882e-6,8192
16Kb/validate,1.329764539557136e-5,1.317484040884975e-5,1.3516981178134746e-5,8.102125974486931e-7,5.930267271175447e-7,8192
16Kb/validateEx,2.5316261789963123e-5,2.5264766853896627e-5,2.536234932228588e-5,2.42825113523436e-7,2.0412454501317748e-7,8192
16Kb/validateEx,2.565204279509042e-5,2.550598970585735e-5,2.5870561917037255e-5,8.042477035942625e-7,6.214397142621459e-7,8192
7.6Mb/parser-1,0.20437530004436139,0.20379331651327218,0.20530915979450054,1.7187775182173435e-3,1.2032678624275836e-3,8192
7.6Mb/parser-3,0.20061459154362232,0.19852917859367877,0.20177328270748893,3.8617821099872014e-3,2.4555625230504134e-3,8192
7.6Mb/parser-3-A,3.113728285115999e-2,3.10187426480445e-2,3.127017255289293e-2,4.829877877614548e-4,4.211755414493303e-4,8192
7.6Mb/parser-3-A,3.1325730136857875e-2,3.1073718736236582e-2,3.231516055929314e-2,1.530284496315841e-3,4.564496907375759e-4,8192
7.6Mb/parser-4,0.18013129888479718,0.17660933088261863,0.18560222326562095,1.1366976526221807e-2,7.980594608665667e-3,8192
7.6Mb/validate,6.5314808548945944e-3,6.489723885200647e-3,6.598129289854559e-3,2.448250624006754e-4,1.435894231017322e-4,8192
7.6Mb/validateEx,1.3132032074141214e-2,1.3114653238532408e-2,1.3159414001783097e-2,9.305984545385095e-5,7.560541654066694e-5,8192
7.6Mb/validateEx,1.2808857361746896e-2,1.2751511896029544e-2,1.2899136607220231e-2,2.99677216260171e-4,2.310732332911553e-4,8192
